image_path,crop_path,class_name,face_id,x1,y1,x2,y2,confidence,area,score,original_size,resized_size
Datasets2\valid\images\00240_Mask_Mouth_Chin_jpg.rf.bc54e2c77dff08c3544eae56c3d249fb.jpg,data3/processed\crops\valid\mask\00240_Mask_Mouth_Chin_jpg.rf.bc54e2c77dff08c3544eae56c3d249fb_face_0.jpg,mask,0,126,95,875,1003,0.55315095,473750,0.5531509518623352,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\00286_Mask_Mouth_Chin_jpg.rf.88024e5e47d5c57fc9284835d6eaba38.jpg,data3/processed\crops\valid\mask\00286_Mask_Mouth_Chin_jpg.rf.88024e5e47d5c57fc9284835d6eaba38_face_0.jpg,mask,0,171,70,888,940,0.57640773,434874,0.5764077305793762,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\00292_Mask_Mouth_Chin_jpg.rf.2f3f298d82de7740ec48d779b12e39f1.jpg,data3/processed\crops\valid\mask\00292_Mask_Mouth_Chin_jpg.rf.2f3f298d82de7740ec48d779b12e39f1_face_0.jpg,mask,0,237,0,986,1024,0.6102564,538125,0.6102563738822937,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\00293_Mask_Mouth_Chin_jpg.rf.230d59c0441c68f59d00fcd1a5ab38fb.jpg,data3/processed\crops\valid\mask\00293_Mask_Mouth_Chin_jpg.rf.230d59c0441c68f59d00fcd1a5ab38fb_face_0.jpg,mask,0,903,0,1024,688,0.61607194,68860,0.6160719394683838,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\00296_Mask_Mouth_Chin_jpg.rf.a92ddf06f2d61506895e6749ac5eeeca.jpg,data3/processed\crops\valid\mask\00296_Mask_Mouth_Chin_jpg.rf.a92ddf06f2d61506895e6749ac5eeeca_face_0.jpg,mask,0,182,77,897,1024,0.6052908,514017,0.6052907705307007,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\00304_Mask_Mouth_Chin_jpg.rf.bf3c6aa54af6de567ca3c38fcc11cdd2.jpg,data3/processed\crops\valid\mask\00304_Mask_Mouth_Chin_jpg.rf.bf3c6aa54af6de567ca3c38fcc11cdd2_face_0.jpg,mask,0,104,98,757,909,0.5800178,368965,0.5800178050994873,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\00305_Mask_Mouth_Chin_jpg.rf.1f4234383827f273536dd7e82afe135d.jpg,data3/processed\crops\valid\mask\00305_Mask_Mouth_Chin_jpg.rf.1f4234383827f273536dd7e82afe135d_face_0.jpg,mask,0,203,86,913,1024,0.5321836,483664,0.5321835875511169,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\00309_Mask_Mouth_Chin_jpg.rf.531ac50e6770cea9c481b714be000177.jpg,data3/processed\crops\valid\mask\00309_Mask_Mouth_Chin_jpg.rf.531ac50e6770cea9c481b714be000177_face_0.jpg,mask,0,207,138,898,1016,0.6050747,422364,0.6050747036933899,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\0043_jpg.rf.a39d7e0b9e3810d45bdec4dde1183d66.jpg,data3/processed\crops\valid\mask\0043_jpg.rf.a39d7e0b9e3810d45bdec4dde1183d66_face_0.jpg,mask,0,895,326,1411,1017,0.7265708,248110,0.7265707850456238,"(1800, 1800)","(500, 500)"
Datasets2\valid\images\00454_Mask_Nose_Mouth_jpg.rf.696f443a7cd9022fcc18fd795e36d422.jpg,data3/processed\crops\valid\mask\00454_Mask_Nose_Mouth_jpg.rf.696f443a7cd9022fcc18fd795e36d422_face_0.jpg,mask,0,182,100,791,991,0.66663873,378187,0.6666387319564819,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\00470_Mask_Mouth_Chin_jpg.rf.3f9135f4c1ea0ddb62e5607790137cdd.jpg,data3/processed\crops\valid\mask\00470_Mask_Mouth_Chin_jpg.rf.3f9135f4c1ea0ddb62e5607790137cdd_face_0.jpg,mask,0,168,155,812,1024,0.680804,422330,0.6808040142059326,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\00503_Mask_Nose_Mouth_jpg.rf.baaa5bcf026d3fe1d8fb18141593a4b2.jpg,data3/processed\crops\valid\mask\00503_Mask_Nose_Mouth_jpg.rf.baaa5bcf026d3fe1d8fb18141593a4b2_face_0.jpg,mask,0,149,122,816,993,0.66496587,404939,0.6649658679962158,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\00966_Mask_Mouth_Chin_jpg.rf.0a523163eca0a81ba0106bdc802e063d.jpg,data3/processed\crops\valid\mask\00966_Mask_Mouth_Chin_jpg.rf.0a523163eca0a81ba0106bdc802e063d_face_0.jpg,mask,0,210,83,927,1024,0.62394655,505556,0.6239465475082397,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\00979_Mask_Chin_jpg.rf.7a6ff376832b7f8f3f0e4ebfb1ae43a6.jpg,data3/processed\crops\valid\mask\00979_Mask_Chin_jpg.rf.7a6ff376832b7f8f3f0e4ebfb1ae43a6_face_0.jpg,mask,0,195,127,847,1024,0.57034177,424864,0.5703417658805847,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\0150_jpg.rf.31d0ac5ca2f7522577ca5d02ea01c146.jpg,data3/processed\crops\valid\mask\0150_jpg.rf.31d0ac5ca2f7522577ca5d02ea01c146_face_0.jpg,mask,0,417,94,706,519,0.78584224,85555,0.78584223985672,"(1024, 683)","(500, 500)"
Datasets2\valid\images\0249_jpg.rf.1933de5149dc001d2a654e4d8230d508.jpg,data3/processed\crops\valid\mask\0249_jpg.rf.1933de5149dc001d2a654e4d8230d508_face_0.jpg,mask,0,94,70,451,616,0.5085056,136344,0.5085055828094482,"(559, 699)","(500, 500)"
Datasets2\valid\images\0277_jpg.rf.2cb08ad79172e586ecb0ac9e535bc041.jpg,data3/processed\crops\valid\mask\0277_jpg.rf.2cb08ad79172e586ecb0ac9e535bc041_face_0.jpg,mask,0,289,12,762,675,0.77111226,218435,0.7711122632026672,"(1024, 768)","(500, 500)"
Datasets2\valid\images\0286_jpg.rf.af0c8402d5ace36e011d259676368a8c.jpg,data3/processed\crops\valid\mask\0286_jpg.rf.af0c8402d5ace36e011d259676368a8c_face_0.jpg,mask,0,537,62,837,465,0.78198695,84250,0.7819869518280029,"(940, 627)","(500, 500)"
Datasets2\valid\images\0626_jpg.rf.e26aaf576ae9e3d53d8a0b8d688fdd95.jpg,data3/processed\crops\valid\mask\0626_jpg.rf.e26aaf576ae9e3d53d8a0b8d688fdd95_face_0.jpg,mask,0,370,171,672,617,0.6805864,93744,0.6805863976478577,"(1023, 690)","(500, 500)"
Datasets2\valid\images\0669_jpg.rf.6ceea4a5ab187ed8c8654c199949d269.jpg,data3/processed\crops\valid\mask\0669_jpg.rf.6ceea4a5ab187ed8c8654c199949d269_face_0.jpg,mask,0,316,171,607,609,0.6612314,88938,0.6612313985824585,"(1024, 683)","(500, 500)"
Datasets2\valid\images\0671_jpg.rf.944c175ce4e5f227b65e29abbfee6a4e.jpg,data3/processed\crops\valid\mask\0671_jpg.rf.944c175ce4e5f227b65e29abbfee6a4e_face_0.jpg,mask,0,153,0,500,495,0.6524667,136476,0.6524667143821716,"(500, 639)","(500, 500)"
Datasets2\valid\images\0698_jpg.rf.2b5ef9a250e5c9651d936dfb1e457c21.jpg,data3/processed\crops\valid\mask\0698_jpg.rf.2b5ef9a250e5c9651d936dfb1e457c21_face_0.jpg,mask,0,283,109,524,466,0.6738,60099,0.673799991607666,"(730, 1024)","(500, 500)"
Datasets2\valid\images\0727_jpg.rf.5f4e4bf28d0050c3740b5711ecef4392.jpg,data3/processed\crops\valid\mask\0727_jpg.rf.5f4e4bf28d0050c3740b5711ecef4392_face_0.jpg,mask,0,150,158,515,686,0.73325294,134200,0.7332529425621033,"(768, 1024)","(500, 500)"
Datasets2\valid\images\0760_jpg.rf.05dbf07a8a43d411b958b5f40ac77f20.jpg,data3/processed\crops\valid\mask\0760_jpg.rf.05dbf07a8a43d411b958b5f40ac77f20_face_0.jpg,mask,0,482,219,662,475,0.79077864,32100,0.790778636932373,"(1024, 683)","(500, 500)"
Datasets2\valid\images\08022_png.rf.facb20caa1a6d2f4146bb3e426236ca8.jpg,data3/processed\crops\valid\no_mask\08022_png.rf.facb20caa1a6d2f4146bb3e426236ca8_face_0.jpg,no_mask,0,102,63,807,1000,0.6297161,460009,0.6297160983085632,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\08025_png.rf.8ae5e6e3c1cee70c36351943871f8c51.jpg,data3/processed\crops\valid\no_mask\08025_png.rf.8ae5e6e3c1cee70c36351943871f8c51_face_0.jpg,no_mask,0,227,172,867,1008,0.62855476,372732,0.6285547614097595,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\08046_png.rf.34f5d49f36b662752cc372c09813d874.jpg,data3/processed\crops\valid\no_mask\08046_png.rf.34f5d49f36b662752cc372c09813d874_face_0.jpg,no_mask,0,146,35,818,1024,0.67122406,483840,0.671224057674408,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\08056_png.rf.727a3f347b9d179e1914a67d9c4f6293.jpg,data3/processed\crops\valid\no_mask\08056_png.rf.727a3f347b9d179e1914a67d9c4f6293_face_0.jpg,no_mask,0,167,36,948,1024,0.57210827,575484,0.572108268737793,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\08059_png.rf.e3aa51e3fb427f156920d701206ca69d.jpg,data3/processed\crops\valid\no_mask\08059_png.rf.e3aa51e3fb427f156920d701206ca69d_face_0.jpg,no_mask,0,94,92,815,1024,0.6366188,487411,0.6366187930107117,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\08063_png.rf.46da99ca1feae034a7462552cda0ce35.jpg,data3/processed\crops\valid\no_mask\08063_png.rf.46da99ca1feae034a7462552cda0ce35_face_0.jpg,no_mask,0,218,53,883,1024,0.59358245,461205,0.5935824513435364,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\08068_png.rf.943b60070d2039cee733264619bda89c.jpg,data3/processed\crops\valid\no_mask\08068_png.rf.943b60070d2039cee733264619bda89c_face_0.jpg,no_mask,0,190,98,847,1016,0.5390558,420534,0.5390558242797852,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\0806_jpg.rf.82c63422ee3a7c6384f5ab1b68f8461a.jpg,data3/processed\crops\valid\mask\0806_jpg.rf.82c63422ee3a7c6384f5ab1b68f8461a_face_0.jpg,mask,0,59,0,745,993,0.73538107,514800,0.7353810667991638,"(768, 1024)","(500, 500)"
Datasets2\valid\images\08070_png.rf.b0f85d88bf4dae0c3c2ac4e8ad883aef.jpg,data3/processed\crops\valid\no_mask\08070_png.rf.b0f85d88bf4dae0c3c2ac4e8ad883aef_face_0.jpg,no_mask,0,192,126,845,1011,0.6368881,402755,0.6368880867958069,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\08073_png.rf.8c32aed4c7d6850b97bdeecb2511bb37.jpg,data3/processed\crops\valid\no_mask\08073_png.rf.8c32aed4c7d6850b97bdeecb2511bb37_face_0.jpg,no_mask,0,219,143,864,1014,0.6410562,391853,0.6410561800003052,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\08075_png.rf.72a052ef83f576edc193cf5c1e8460da.jpg,data3/processed\crops\valid\no_mask\08075_png.rf.72a052ef83f576edc193cf5c1e8460da_face_0.jpg,no_mask,0,211,173,898,1024,0.7047498,440064,0.7047498226165771,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\08077_png.rf.21074bff0f9520fd72d8c0c8f4c0e6c2.jpg,data3/processed\crops\valid\no_mask\08077_png.rf.21074bff0f9520fd72d8c0c8f4c0e6c2_face_0.jpg,no_mask,0,169,97,950,1017,0.5952749,499968,0.5952749252319336,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\08079_png.rf.2f1f5cf386293213fe2210794b08fcc9.jpg,data3/processed\crops\valid\no_mask\08079_png.rf.2f1f5cf386293213fe2210794b08fcc9_face_0.jpg,no_mask,0,117,158,789,1024,0.64949495,416080,0.6494949460029602,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\08087_png.rf.f8184792a9b1b49f348d7d4e8a3f06ab.jpg,data3/processed\crops\valid\no_mask\08087_png.rf.f8184792a9b1b49f348d7d4e8a3f06ab_face_0.jpg,no_mask,0,228,194,854,931,0.67512906,321030,0.6751290559768677,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\08108_png.rf.1883923494668ca257d02264226f1c97.jpg,data3/processed\crops\valid\no_mask\08108_png.rf.1883923494668ca257d02264226f1c97_face_0.jpg,no_mask,0,186,73,817,994,0.6482333,405263,0.6482332944869995,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\08111_png.rf.bb588232f9a1fb7441696e210533f463.jpg,data3/processed\crops\valid\no_mask\08111_png.rf.bb588232f9a1fb7441696e210533f463_face_0.jpg,no_mask,0,180,85,846,1024,0.6139961,446468,0.6139960885047913,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\08113_png.rf.c1a0859608e3aec2d98266b6eb0ff8f0.jpg,data3/processed\crops\valid\no_mask\08113_png.rf.c1a0859608e3aec2d98266b6eb0ff8f0_face_0.jpg,no_mask,0,210,42,886,1024,0.590569,464736,0.590569019317627,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\08121_png.rf.a9aca7b46d04a19faae81dcb1a4e4831.jpg,data3/processed\crops\valid\no_mask\08121_png.rf.a9aca7b46d04a19faae81dcb1a4e4831_face_0.jpg,no_mask,0,256,80,1002,1024,0.5985522,506930,0.5985522270202637,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\08128_png.rf.5ad17868e87e054ee68acdaa9c467739.jpg,data3/processed\crops\valid\no_mask\08128_png.rf.5ad17868e87e054ee68acdaa9c467739_face_0.jpg,no_mask,0,170,116,832,997,0.62190723,405720,0.6219072341918945,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\0864_jpg.rf.01a0474bb2b937cfc9db08a035123a2d.jpg,data3/processed\crops\valid\mask\0864_jpg.rf.01a0474bb2b937cfc9db08a035123a2d_face_0.jpg,mask,0,315,131,604,519,0.7543523,78084,0.7543522715568542,"(1024, 872)","(500, 500)"
Datasets2\valid\images\0_jpg.rf.9afe09b0b6434c6ba747e69d928b226d.jpg,data3/processed\crops\valid\no_mask\0_jpg.rf.9afe09b0b6434c6ba747e69d928b226d_face_0.jpg,no_mask,0,49,21,116,112,0.8103073,4389,0.8103073239326477,"(180, 270)","(500, 500)"
Datasets2\valid\images\100_jpg.rf.5701025adfe5c005882760edc53d7f20.jpg,data3/processed\crops\valid\no_mask\100_jpg.rf.5701025adfe5c005882760edc53d7f20_face_0.jpg,no_mask,0,41,47,284,383,0.63012046,56840,0.6301204562187195,"(320, 428)","(500, 500)"
Datasets2\valid\images\1020_jpg.rf.ce80cbc2987e3b44e95e3e2c5ff7366b.jpg,data3/processed\crops\valid\mask\1020_jpg.rf.ce80cbc2987e3b44e95e3e2c5ff7366b_face_0.jpg,mask,0,518,235,979,831,0.67750424,191730,0.6775042414665222,"(1440, 1010)","(500, 500)"
Datasets2\valid\images\1067_jpg.rf.70901efddbac63392550112110dd53d7.jpg,data3/processed\crops\valid\mask\1067_jpg.rf.70901efddbac63392550112110dd53d7_face_0.jpg,mask,0,333,73,580,377,0.83840334,52578,0.8384033441543579,"(619, 413)","(500, 500)"
Datasets2\valid\images\139_jpg.rf.35f6c4740c388d393dfa7d8689a5e516.jpg,data3/processed\crops\valid\no_mask\139_jpg.rf.35f6c4740c388d393dfa7d8689a5e516_face_0.jpg,no_mask,0,52,82,282,394,0.70513356,49920,0.7051335573196411,"(320, 428)","(500, 500)"
Datasets2\valid\images\140_jpg.rf.c4777026c33b860ba3f13bc9c5f9dc52.jpg,data3/processed\crops\valid\no_mask\140_jpg.rf.c4777026c33b860ba3f13bc9c5f9dc52_face_0.jpg,no_mask,0,44,72,285,401,0.54692495,55275,0.5469249486923218,"(320, 428)","(500, 500)"
Datasets2\valid\images\142_jpg.rf.0f886f7817ea94e3c8f1fb62986f6154.jpg,data3/processed\crops\valid\no_mask\142_jpg.rf.0f886f7817ea94e3c8f1fb62986f6154_face_0.jpg,no_mask,0,50,46,162,195,0.5297161,11750,0.5297160744667053,"(196, 258)","(500, 500)"
Datasets2\valid\images\166_jpg.rf.25f4d6cc464ccb45d87eeada79f79623.jpg,data3/processed\crops\valid\no_mask\166_jpg.rf.25f4d6cc464ccb45d87eeada79f79623_face_0.jpg,no_mask,0,48,44,284,392,0.57519436,57420,0.5751943588256836,"(327, 433)","(500, 500)"
Datasets2\valid\images\184_jpg.rf.36b42349d97f7189bee48e0a2e9c79a8.jpg,data3/processed\crops\valid\no_mask\184_jpg.rf.36b42349d97f7189bee48e0a2e9c79a8_face_0.jpg,no_mask,0,46,92,327,456,0.6549464,71440,0.6549463868141174,"(379, 465)","(500, 500)"
Datasets2\valid\images\20004_Mask_jpg.rf.21ebd9776c64b94482a2c99dc53b77af.jpg,data3/processed\crops\valid\mask\20004_Mask_jpg.rf.21ebd9776c64b94482a2c99dc53b77af_face_0.jpg,mask,0,136,71,876,1024,0.6508793,535188,0.6508793234825134,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\20016_Mask_jpg.rf.cc296c49ecd4809e969f8fa96884c251.jpg,data3/processed\crops\valid\mask\20016_Mask_jpg.rf.cc296c49ecd4809e969f8fa96884c251_face_0.jpg,mask,0,106,74,816,1024,0.59211147,494320,0.5921114683151245,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\20021_Mask_jpg.rf.5ea26881a7e5a33dedfaf67c91c4f785.jpg,data3/processed\crops\valid\mask\20021_Mask_jpg.rf.5ea26881a7e5a33dedfaf67c91c4f785_face_0.jpg,mask,0,157,189,832,989,0.62866503,376084,0.628665030002594,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\20022_Mask_jpg.rf.aec48ef76dabb1a3882f194c42bc84ee.jpg,data3/processed\crops\valid\mask\20022_Mask_jpg.rf.aec48ef76dabb1a3882f194c42bc84ee_face_0.jpg,mask,0,171,161,823,1024,0.63285655,410720,0.632856547832489,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\20025_Mask_jpg.rf.258e5d9ff209bc47aa5359f68e01a8a9.jpg,data3/processed\crops\valid\mask\20025_Mask_jpg.rf.258e5d9ff209bc47aa5359f68e01a8a9_face_0.jpg,mask,0,152,103,840,980,0.5116963,419594,0.5116962790489197,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\20027_Mask_jpg.rf.178b84031c78fd8313da06a0c6c2ff4a.jpg,data3/processed\crops\valid\mask\20027_Mask_jpg.rf.178b84031c78fd8313da06a0c6c2ff4a_face_0.jpg,mask,0,135,89,837,1024,0.6092146,480520,0.6092146039009094,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\20028_Mask_jpg.rf.474ad37c1ff8807c43b2878fc8510c95.jpg,data3/processed\crops\valid\mask\20028_Mask_jpg.rf.474ad37c1ff8807c43b2878fc8510c95_face_0.jpg,mask,0,252,86,921,1024,0.6951163,448318,0.6951162815093994,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\20034_Mask_jpg.rf.88383c36fa440e118f63ade140c941a3.jpg,data3/processed\crops\valid\mask\20034_Mask_jpg.rf.88383c36fa440e118f63ade140c941a3_face_0.jpg,mask,0,227,96,971,1024,0.58224326,484220,0.5822432637214661,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\20039_Mask_jpg.rf.9c09a919de2fd6c8c23261a6bfbf2325.jpg,data3/processed\crops\valid\mask\20039_Mask_jpg.rf.9c09a919de2fd6c8c23261a6bfbf2325_face_0.jpg,mask,0,91,49,851,1024,0.534197,562358,0.5341969728469849,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\20041_Mask_jpg.rf.cbeb7f9b3a5cb5fb36e849143609b0c0.jpg,data3/processed\crops\valid\mask\20041_Mask_jpg.rf.cbeb7f9b3a5cb5fb36e849143609b0c0_face_0.jpg,mask,0,219,112,916,1024,0.5913775,461895,0.5913774967193604,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\20049_Mask_jpg.rf.06abfde6c46b5e28b325976830999860.jpg,data3/processed\crops\valid\mask\20049_Mask_jpg.rf.06abfde6c46b5e28b325976830999860_face_0.jpg,mask,0,148,80,823,1022,0.70823103,442518,0.7082310318946838,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\20059_Mask_jpg.rf.f379f6fc9fa90caeca63cf2b5ffda137.jpg,data3/processed\crops\valid\mask\20059_Mask_jpg.rf.f379f6fc9fa90caeca63cf2b5ffda137_face_0.jpg,mask,0,114,70,795,1024,0.588656,458045,0.5886560082435608,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\20060_Mask_jpg.rf.b069e2e7240354235903edc9d78100c2.jpg,data3/processed\crops\valid\mask\20060_Mask_jpg.rf.b069e2e7240354235903edc9d78100c2_face_0.jpg,mask,0,160,166,841,1024,0.6309352,434716,0.6309351921081543,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\20068_Mask_jpg.rf.9873e4fd67eccd11245fb14a7f8449ad.jpg,data3/processed\crops\valid\mask\20068_Mask_jpg.rf.9873e4fd67eccd11245fb14a7f8449ad_face_0.jpg,mask,0,104,150,817,1024,0.5906188,467670,0.5906187891960144,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\20069_Mask_jpg.rf.f3fe75f0b7fb57e02cd34e1ded72da0f.jpg,data3/processed\crops\valid\mask\20069_Mask_jpg.rf.f3fe75f0b7fb57e02cd34e1ded72da0f_face_0.jpg,mask,0,209,140,950,984,0.58334017,435776,0.5833401679992676,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\20072_Mask_jpg.rf.7d44a7b34041fdae2a4fc7255e9104d8.jpg,data3/processed\crops\valid\mask\20072_Mask_jpg.rf.7d44a7b34041fdae2a4fc7255e9104d8_face_0.jpg,mask,0,99,72,839,1024,0.5868379,533952,0.586837887763977,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\20073_Mask_jpg.rf.2fe464ff16f366609981ac520742fa16.jpg,data3/processed\crops\valid\mask\20073_Mask_jpg.rf.2fe464ff16f366609981ac520742fa16_face_0.jpg,mask,0,206,106,858,985,0.5944643,398752,0.5944643020629883,"(1024, 1024)","(500, 500)"
Datasets2\valid\images\227_jpg.rf.08ae0137ecddae7944e0f1a653c0f040.jpg,data3/processed\crops\valid\no_mask\227_jpg.rf.08ae0137ecddae7944e0f1a653c0f040_face_0.jpg,no_mask,0,284,124,608,576,0.5340585,102060,0.5340585112571716,"(797, 650)","(500, 500)"
Datasets2\valid\images\230_jpg.rf.88be026b9ce07ef479d423de47c40482.jpg,data3/processed\crops\valid\no_mask\230_jpg.rf.88be026b9ce07ef479d423de47c40482_face_0.jpg,no_mask,0,43,54,345,455,0.67568165,84420,0.6756816506385803,"(353, 502)","(500, 500)"
Datasets2\valid\images\261_jpg.rf.ef7d925bc2315ad0bc45383b33b14ce0.jpg,data3/processed\crops\valid\no_mask\261_jpg.rf.ef7d925bc2315ad0bc45383b33b14ce0_face_0.jpg,no_mask,0,39,66,286,391,0.52771825,56097,0.5277182459831238,"(320, 428)","(500, 500)"
Datasets2\valid\images\264_jpg.rf.8ae402abb592af203ae142a3cb41ad2f.jpg,data3/processed\crops\valid\no_mask\264_jpg.rf.8ae402abb592af203ae142a3cb41ad2f_face_0.jpg,no_mask,0,115,44,327,325,0.6938795,41830,0.6938794851303101,"(480, 480)","(500, 500)"
Datasets2\valid\images\46_jpg.rf.ec50bfc08f106b000a08bab17a18487b.jpg,data3/processed\crops\valid\no_mask\46_jpg.rf.ec50bfc08f106b000a08bab17a18487b_face_0.jpg,no_mask,0,61,100,278,369,0.7324612,40725,0.7324612140655518,"(320, 433)","(500, 500)"
Datasets2\valid\images\53_jpg.rf.32d1b7d85ee6b1fc2afee2df8ccfca7b.jpg,data3/processed\crops\valid\no_mask\53_jpg.rf.32d1b7d85ee6b1fc2afee2df8ccfca7b_face_0.jpg,no_mask,0,40,55,153,193,0.78159434,11020,0.7815943360328674,"(226, 280)","(500, 500)"
Datasets2\valid\images\59_jpg.rf.a71029cc4a680dc5bc850282fb5a5b1f.jpg,data3/processed\crops\valid\no_mask\59_jpg.rf.a71029cc4a680dc5bc850282fb5a5b1f_face_0.jpg,no_mask,0,42,79,282,392,0.67608804,52200,0.6760880351066589,"(320, 428)","(500, 500)"
Datasets2\valid\images\71B24337-3A8E-47EF-AE83-EF17FA4D8A6E-jgp_JPG.rf.a4e16627481ca7308483e4df33e4e49f.jpg,data3/processed\crops\valid\mask\71B24337-3A8E-47EF-AE83-EF17FA4D8A6E-jgp_JPG.rf.a4e16627481ca7308483e4df33e4e49f_face_0.jpg,mask,0,1359,1025,2140,2065,0.804867,565068,0.8048670291900635,"(3024, 4032)","(500, 500)"
Datasets2\valid\images\87_jpg.rf.3a370e03dbb2f3da57b6aa974d9c3aa4.jpg,data3/processed\crops\valid\no_mask\87_jpg.rf.3a370e03dbb2f3da57b6aa974d9c3aa4_face_0.jpg,no_mask,0,86,16,175,137,0.72024506,7575,0.7202450633049011,"(275, 183)","(500, 500)"
Datasets2\valid\images\88_jpg.rf.8e529f0e9d01da7857babc9e6a2598e6.jpg,data3/processed\crops\valid\no_mask\88_jpg.rf.8e529f0e9d01da7857babc9e6a2598e6_face_0.jpg,no_mask,0,62,0,237,166,0.71763337,23814,0.7176333665847778,"(303, 166)","(500, 500)"
Datasets2\valid\images\A5940CE0-8893-424E-BA97-EE1E3A1CB889-jgp_JPG.rf.a094b2d49fc20b6a394a0e798b3924b4.jpg,data3/processed\crops\valid\mask\A5940CE0-8893-424E-BA97-EE1E3A1CB889-jgp_JPG.rf.a094b2d49fc20b6a394a0e798b3924b4_face_0.jpg,mask,0,1687,775,2655,1965,0.7458509,801536,0.7458509206771851,"(4032, 3024)","(500, 500)"
Datasets2\valid\images\aug_123_jpg.rf.7ce934db36563be5d9fc118510f821ef.jpg,data3/processed\crops\valid\mask\aug_123_jpg.rf.7ce934db36563be5d9fc118510f821ef_face_0.jpg,mask,0,714,392,1010,695,0.64259714,62744,0.6425971388816833,"(1600, 1157)","(500, 500)"
Datasets2\valid\images\aug_127_jpg.rf.7ded86d87d04d63480dbe7a4570d12fd.jpg,data3/processed\crops\valid\mask\aug_127_jpg.rf.7ded86d87d04d63480dbe7a4570d12fd_face_0.jpg,mask,0,335,117,686,522,0.785304,99327,0.7853040099143982,"(1300, 861)","(500, 500)"
Datasets2\valid\images\aug_12_jpg.rf.b2ac3462039e5a1fcfafb2377ec6d071.jpg,data3/processed\crops\valid\mask\aug_12_jpg.rf.b2ac3462039e5a1fcfafb2377ec6d071_face_0.jpg,mask,0,457,173,942,827,0.58692896,221130,0.5869289636611938,"(1280, 960)","(500, 500)"
Datasets2\valid\images\aug_130_jpg.rf.cc67a144d0724c7594d3e2df25bdcd98.jpg,data3/processed\crops\valid\mask\aug_130_jpg.rf.cc67a144d0724c7594d3e2df25bdcd98_face_0.jpg,mask,0,446,140,911,732,0.5469682,192166,0.5469682216644287,"(1280, 960)","(500, 500)"
Datasets2\valid\images\aug_13_jpg.rf.c056e2818dbe6a0e0d559950a13f698b.jpg,data3/processed\crops\valid\mask\aug_13_jpg.rf.c056e2818dbe6a0e0d559950a13f698b_face_0.jpg,mask,0,257,133,391,313,0.7794227,16800,0.7794227004051208,"(682, 1024)","(500, 500)"
Datasets2\valid\images\aug_155_jpg.rf.2c5d026a69072a157be2d6603e7159bd.jpg,data3/processed\crops\valid\mask\aug_155_jpg.rf.2c5d026a69072a157be2d6603e7159bd_face_0.jpg,mask,0,612,206,973,642,0.7646478,109564,0.7646477818489075,"(1600, 1157)","(500, 500)"
