crop_path,class_name,face_id,left_eye_width,left_eye_height,right_eye_width,right_eye_height,left_eye_aspect_ratio,right_eye_aspect_ratio,nose_width,nose_height,nose_aspect_ratio,mouth_width,mouth_height,mouth_aspect_ratio,face_width,face_height,face_aspect_ratio,eye_mouth_distance,mouth_visibility,nose_visibility,chin_visibility,mouth_visibility_avg
data3/processed\crops\valid\no_mask\08070_png.rf.b0f85d88bf4dae0c3c2ac4e8ad883aef_face_0.jpg,no_mask,0,0.23033156878497435,0.05758289219624359,0.23033156878497435,0.060324934681779,0.25,0.2619047619047619,0.060324934681779,0.20839522890069107,3.4545454545454546,0.482599477454232,0.002742042485535409,0.005681818181818182,0.9597148699373931,1.0419761445034554,1.0857142857142856,132,0.0,0.0,0.0,0.0
data3/processed\crops\valid\no_mask\08073_png.rf.8c32aed4c7d6850b97bdeecb2511bb37_face_0.jpg,no_mask,0,0.21413123786280602,0.07043790719171251,0.26484653104083905,0.06762039090404401,0.32894736842105265,0.2553191489361702,0.025357646589016503,0.25639398217783355,10.11111111111111,0.6114010344240646,0.0648028746163755,0.10599078341013825,0.9100577609169256,1.0988313521907151,1.2074303405572755,156,0.0,0.0,0.0,0.0
data3/processed\crops\valid\no_mask\08075_png.rf.72a052ef83f576edc193cf5c1e8460da_face_0.jpg,no_mask,0,0.1908589681114902,0.028759570537347838,0.23269107071126888,0.03398858336232018,0.1506849315068493,0.14606741573033707,0.04706111542475101,0.2300765642987827,4.888888888888889,0.5516608530345812,0.10196575008696052,0.1848341232227488,0.8732451417703798,1.1451538086689412,1.311377245508982,173,0.0,0.0,0.0,0.0
data3/processed\crops\valid\no_mask\08077_png.rf.21074bff0f9520fd72d8c0c8f4c0e6c2_face_0.jpg,no_mask,0,0.18628752400414078,0.04948262356359989,0.20957346450465839,0.046571881001035195,0.265625,0.2222222222222222,0.046571881001035195,0.20375197937952896,4.375,0.4366113843847049,0.0,0.0,0.9285268774581392,1.076974748148939,1.1598746081504703,130,0.0,0.0,0.0,0.0
data3/processed\crops\valid\no_mask\08079_png.rf.2f1f5cf386293213fe2210794b08fcc9_face_0.jpg,no_mask,0,0.21016732617380884,0.04203346523476177,0.182145016017301,0.0364290032034602,0.2,0.2,0.07566023742257118,0.21577178820511042,2.8518518518518516,0.4063234972693638,0.05044015828171412,0.12413793103448276,0.8855050009456479,1.1292990993072662,1.2753164556962024,158,0.0,0.0,0.0,0.0
data3/processed\crops\valid\no_mask\08087_png.rf.f8184792a9b1b49f348d7d4e8a3f06ab_face_0.jpg,no_mask,0,0.21256938326580632,0.08295390566470491,0.23071555012996053,0.07776928656066086,0.3902439024390244,0.33707865168539325,0.036292333728308396,0.2644155743062469,7.285714285714286,0.3966233614593703,0.06221542924852868,0.1568627450980392,0.9228622005198421,1.083585392745208,1.1741573033707866,192,0.0,0.0,0.0,0.0
data3/processed\crops\valid\no_mask\08108_png.rf.1883923494668ca257d02264226f1c97_face_0.jpg,no_mask,0,0.26790935533775057,0.06251218291214179,0.25600227287829497,0.0595354122972779,0.23333333333333334,0.23255813953488372,0.07144249475673348,0.22623456672965603,3.1666666666666665,0.44056205099985646,0.01190708245945558,0.02702702702702703,0.9436362849118547,1.0597303388915467,1.1230283911671923,153,0.0,0.0,0.0,0.0
data3/processed\crops\valid\no_mask\08111_png.rf.bb588232f9a1fb7441696e210533f463_face_0.jpg,no_mask,0,0.2492952606553001,0.06377320621414653,0.24349769645401406,0.05217807781157444,0.2558139534883721,0.21428571428571427,0.06377320621414653,0.21740865754822683,3.409090909090909,0.5623637275247467,0.08406468091864772,0.14948453608247422,0.9102175796019097,1.0986384161437064,1.2070063694267517,149,0.0,0.0,0.0,0.0
data3/processed\crops\valid\no_mask\08113_png.rf.c1a0859608e3aec2d98266b6eb0ff8f0_face_0.jpg,no_mask,0,0.21783572967239198,0.05669697073664996,0.26259649604343144,0.05968102182805259,0.2602739726027397,0.22727272727272727,0.03879266418823419,0.2297719340380025,5.923076923076923,0.6236666781031496,0.08355343055927363,0.1339712918660287,0.9131196339692047,1.0951467505447652,1.1993464052287581,145,0.0,0.0,0.0,0.0
data3/processed\crops\valid\no_mask\08121_png.rf.a9aca7b46d04a19faae81dcb1a4e4831_face_0.jpg,no_mask,0,0.16311817434811104,0.05135201785033126,0.25071867538691145,0.042289897053213975,0.3148148148148148,0.1686746987951807,0.03624848318846913,0.2446772615221666,6.75,0.40779543587027767,0.06343484557982097,0.15555555555555556,0.8971499589146108,1.1146408580454257,1.2424242424242424,158,0.0,0.0,0.0,0.0
data3/processed\crops\valid\no_mask\08128_png.rf.5ad17868e87e054ee68acdaa9c467739_face_0.jpg,no_mask,0,0.23561648701112897,0.04654152829849462,0.22688995045516125,0.0436326827798387,0.19753086419753085,0.19230769230769232,0.06690344692908601,0.24725186908575264,3.6956521739130435,0.49741258369016117,0.07853882900370966,0.15789473684210525,0.9191951838952687,1.0879082239773117,1.1835443037974684,153,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\0864_jpg.rf.01a0474bb2b937cfc9db08a035123a2d_face_0.jpg,mask,0,0.24610092207131684,0.05402215362541101,0.237097229800415,0.06302584589631285,0.21951219512195122,0.26582278481012656,0.060024615139345566,0.2611070758561532,4.35,0.42617476748935357,0.012004923027869114,0.028169014084507043,0.9153753808750199,1.0924479955360893,1.1934426229508197,181,0.0,0.0,0.0,0.0
data3/processed\crops\valid\no_mask\0_jpg.rf.9afe09b0b6434c6ba747e69d928b226d_face_0.jpg,no_mask,0,0.24403805273456464,0.06378267287380666,0.24126489304439913,0.06932899225413768,0.26136363636363635,0.28735632183908044,0.052690034113144636,0.24126489304439913,4.578947368421052,0.5463124589626049,0.0776484713246342,0.14213197969543148,0.9539669334169345,1.0482543628825618,1.0988372093023255,151,0.0,0.0,0.0,0.0
data3/processed\crops\valid\no_mask\100_jpg.rf.5701025adfe5c005882760edc53d7f20_face_0.jpg,no_mask,0,0.23649507212089282,0.05983610258480421,0.23649507212089282,0.056986764366480196,0.25301204819277107,0.24096385542168675,0.06268544080312823,0.2507417632125129,4.0,0.5385249232632379,0.0,0.0,0.9459802884835713,1.0571044789982076,1.1174698795180722,155,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\1020_jpg.rf.ce80cbc2987e3b44e95e3e2c5ff7366b_face_0.jpg,mask,0,0.22236696442827883,0.06064553575316695,0.25413367363231865,0.06064553575316695,0.2727272727272727,0.23863636363636365,0.04331823982369068,0.19637602053406442,4.533333333333333,0.43607028089181954,0.002887882654912712,0.006622516556291391,0.9645528067408459,1.0367498731136637,1.0748502994011977,126,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\1067_jpg.rf.70901efddbac63392550112110dd53d7_face_0.jpg,mask,0,0.21616927492205462,0.06265776084697236,0.21930216296440325,0.06579064888932097,0.2898550724637681,0.3,0.05012620867757789,0.28822569989607283,5.75,0.39161100529357723,0.003132888042348618,0.008,0.8991388681540533,1.1121752550337594,1.2369337979094077,180,0.0,0.0,0.0,0.0
data3/processed\crops\valid\no_mask\139_jpg.rf.35f6c4740c388d393dfa7d8689a5e516_face_0.jpg,no_mask,0,0.22782882380990457,0.05360678207291872,0.21978780649896676,0.05092644296927278,0.23529411764705882,0.23170731707317074,0.056287121176564654,0.25463221484636395,4.523809523809524,0.4744200213453307,0.0,0.0,0.9166759734469101,1.090898015183896,1.1900584795321638,169,0.0,0.0,0.0,0.0
data3/processed\crops\valid\no_mask\140_jpg.rf.c4777026c33b860ba3f13bc9c5f9dc52_face_0.jpg,no_mask,0,0.23259065633334133,0.06240237121138426,0.22975418491464206,0.05672942837398569,0.2682926829268293,0.24691358024691357,0.053892956955286404,0.21557182782114562,4.0,0.4992189696910741,0.0028364714186992846,0.005681818181818182,0.9133437968211696,1.0948779676179239,1.1987577639751552,150,0.0,0.0,0.0,0.0
data3/processed\crops\valid\no_mask\142_jpg.rf.0f886f7817ea94e3c8f1fb62986f6154_face_0.jpg,no_mask,0,0.21423615572110108,0.04610145123112302,0.21965985586593909,0.05966070159321802,0.21518987341772153,0.2716049382716049,0.06237255166563702,0.2305072561556151,3.6956521739130435,0.43931971173187817,0.0,0.0,0.9383001250569744,1.0657570784606674,1.1358381502890174,150,0.0,0.0,0.0,0.0
data3/processed\crops\valid\no_mask\166_jpg.rf.25f4d6cc464ccb45d87eeada79f79623_face_0.jpg,no_mask,0,0.25001578233011895,0.058992487965533684,0.23877911795573156,0.050564989684743156,0.23595505617977527,0.21176470588235294,0.056183321871936844,0.2275424535813442,4.05,0.514077395128222,0.0,0.0,0.9270248108869579,1.0787197799411874,1.1636363636363636,151,0.0,0.0,0.0,0.0
data3/processed\crops\valid\no_mask\184_jpg.rf.36b42349d97f7189bee48e0a2e9c79a8_face_0.jpg,no_mask,0,0.24450077283696733,0.07659060353929097,0.26512131994369953,0.07364481109547209,0.3132530120481928,0.2777777777777778,0.055970056432558785,0.27395869727515615,4.894736842105263,0.5037305078930291,0.0,0.0,0.9249788273591294,1.0811058268815303,1.1687898089171975,153,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\20004_Mask_jpg.rf.21ebd9776c64b94482a2c99dc53b77af_face_0.jpg,mask,0,0.2064240883442649,0.054473023313069906,0.21215809079827228,0.054473023313069906,0.2638888888888889,0.25675675675675674,0.057340024540073586,0.28383312147336426,4.95,0.4128481766885298,0.005734002454007359,0.013888888888888888,0.9203073938681811,1.0865934650343945,1.1806853582554517,188,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\20016_Mask_jpg.rf.cc296c49ecd4809e969f8fa96884c251_face_0.jpg,mask,0,0.28769708784571996,0.04794951464095333,0.18860142425441642,0.035162977403365776,0.16666666666666666,0.1864406779661017,0.07671922342552533,0.23335430458597287,3.0416666666666665,0.4699052434813426,0.0031966343093968886,0.006802721088435374,0.9366138526532883,1.067675859338561,1.1399317406143346,143,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\20021_Mask_jpg.rf.5ea26881a7e5a33dedfaf67c91c4f785_face_0.jpg,mask,0,0.2835070713857384,0.0860077632293813,0.2420959261271474,0.07963681780498269,0.30337078651685395,0.32894736842105265,0.06689492695618546,0.28032159867353906,4.190476190476191,0.4364097615713052,0.0031854727121993077,0.0072992700729927005,0.9206016138255999,1.086246194859964,1.179930795847751,157,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\20022_Mask_jpg.rf.aec48ef76dabb1a3882f194c42bc84ee_face_0.jpg,mask,0,0.22420046257171902,0.033214883343958376,0.21312883479039957,0.0387506972346181,0.14814814814814814,0.18181818181818182,0.05535813890659729,0.22420046257171902,4.05,0.48715162237805615,0.005535813890659729,0.011363636363636364,0.9659995239201227,1.0351971975533694,1.0716332378223496,161,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\20025_Mask_jpg.rf.258e5d9ff209bc47aa5359f68e01a8a9_face_0.jpg,mask,0,0.23928376157417,0.07003427168024487,0.2159390043474217,0.06711617702690134,0.2926829268292683,0.3108108108108108,0.0641980823735578,0.2801370867209795,4.363636363636363,0.48148561780168353,0.0029180946533435364,0.006060606060606061,0.9162817211498704,1.0913674003504825,1.1910828025477707,183,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\20027_Mask_jpg.rf.178b84031c78fd8313da06a0c6c2ff4a_face_0.jpg,mask,0,0.23815042235874084,0.058722021951470346,0.22183874959444352,0.052197352845751416,0.2465753424657534,0.23529411764705882,0.07503369471576767,0.2903477752044923,3.869565217391304,0.4599891719531844,0.0032623345528594635,0.0070921985815602835,0.9460770203292445,1.0569963951264663,1.1172413793103448,150,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\20028_Mask_jpg.rf.474ad37c1ff8807c43b2878fc8510c95_face_0.jpg,mask,0,0.20320571947006744,0.06773523982335582,0.26771547168278725,0.0709607274339918,0.3333333333333333,0.26506024096385544,0.032254876106359916,0.2741664469040593,8.5,0.46124472832094676,0.0,0.0,0.8934600681461696,1.1192442008906889,1.2527075812274369,152,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\20034_Mask_jpg.rf.88383c36fa440e118f63ade140c941a3_face_0.jpg,mask,0,0.17987404307681717,0.07194961723072688,0.2714462831886514,0.07194961723072688,0.4,0.26506024096385544,0.03597480861536344,0.2714462831886514,7.545454545454546,0.42515682909065877,0.0,0.0,0.886288466796681,1.1283008156636714,1.2730627306273063,153,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\20039_Mask_jpg.rf.9c09a919de2fd6c8c23261a6bfbf2325_face_0.jpg,mask,0,0.2262923001964608,0.0458313519385237,0.21197000271567212,0.04296689244236597,0.20253164556962025,0.20270270270270271,0.06301810891547009,0.26066581415035356,4.136363636363637,0.4353978434159752,0.0,0.0,0.9309493362512627,1.0741723110591492,1.1538461538461537,161,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\20041_Mask_jpg.rf.cbeb7f9b3a5cb5fb36e849143609b0c0_face_0.jpg,mask,0,0.18220272220337375,0.0433816005246128,0.23715274953454996,0.0433816005246128,0.23809523809523808,0.18292682926829268,0.037597387121331094,0.24004485623619082,6.384615384615385,0.4656291789641774,0.0028921067016408532,0.006211180124223602,0.9370425713316364,1.0671873729054748,1.1388888888888888,154,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\20049_Mask_jpg.rf.06abfde6c46b5e28b325976830999860_face_0.jpg,mask,0,0.2573501447249769,0.031807321258143215,0.19373550220869049,0.03759047057780562,0.12359550561797752,0.19402985074626866,0.06361464251628643,0.2457838460856521,3.8636363636363638,0.4366277736345114,0.0,0.0,0.9397617644451404,1.064099474817882,1.1323076923076922,150,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\20059_Mask_jpg.rf.f379f6fc9fa90caeca63cf2b5ffda137_face_0.jpg,mask,0,0.2623903092945261,0.06102100216151771,0.22272665788953963,0.06712310237766947,0.23255813953488372,0.3013698630136986,0.07322520259382125,0.25933925918645023,3.5416666666666665,0.4729127667517622,0.0,0.0,0.878702431125855,1.1380416903123052,1.2951388888888888,153,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\20060_Mask_jpg.rf.b069e2e7240354235903edc9d78100c2_face_0.jpg,mask,0,0.21248334727021098,0.05382911464178678,0.2181495698640833,0.062328448532595226,0.25333333333333335,0.2857142857142857,0.06799467112646752,0.2691455732089339,3.9583333333333335,0.43346602843123044,0.0028331112969361464,0.006535947712418301,0.9264273940981199,1.0794154041326718,1.165137614678899,188,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\20068_Mask_jpg.rf.9873e4fd67eccd11245fb14a7f8449ad_face_0.jpg,mask,0,0.214858395199395,0.05130946751030328,0.20203102832181918,0.05130946751030328,0.23880597014925373,0.25396825396825395,0.08017104298484888,0.2725815461484862,3.4,0.38161416460788067,0.003206841719393955,0.008403361344537815,0.9171567317466712,1.0903261845939447,1.1888111888111887,152,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\20069_Mask_jpg.rf.f3fe75f0b7fb57e02cd34e1ded72da0f_face_0.jpg,mask,0,0.18991262274655749,0.06738835000684298,0.25117475911641474,0.06432524318835012,0.3548387096774194,0.25609756097560976,0.03063106818492863,0.2481116522979219,8.1,0.468655343229408,0.003063106818492863,0.006535947712418301,0.894427190999916,1.118033988749895,1.25,154,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\20072_Mask_jpg.rf.7d44a7b34041fdae2a4fc7255e9104d8_face_0.jpg,mask,0,0.2405517667976838,0.058595943194307595,0.20662779968518993,0.04934395216362745,0.24358974358974358,0.23880597014925373,0.07709992525566789,0.25288775483859066,3.28,0.4194235933908333,0.0,0.0,0.9344510940986948,1.0701469625486704,1.1452145214521452,156,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\20073_Mask_jpg.rf.2fe464ff16f366609981ac520742fa16_face_0.jpg,mask,0,0.23998969462309436,0.06683257318617818,0.2156869407372114,0.07290826165764892,0.27848101265822783,0.3380281690140845,0.05164335200750132,0.2460653830945651,4.764705882352941,0.4556766353603058,0.003037844235735372,0.006666666666666667,0.9143911149563468,1.093623924864734,1.196013289036545,146,0.0,0.0,0.0,0.0
data3/processed\crops\valid\no_mask\227_jpg.rf.08ae0137ecddae7944e0f1a653c0f040_face_0.jpg,no_mask,0,0.24414272459457215,0.06975506416987776,0.23832980258041567,0.0581292201415648,0.2857142857142857,0.24390243902439024,0.05231629812740832,0.2644879516441198,5.055555555555555,0.558040513359022,0.0435969151061736,0.078125,0.9126287562225673,1.0957357996684964,1.2006369426751593,156,0.0,0.0,0.0,0.0
data3/processed\crops\valid\no_mask\230_jpg.rf.88be026b9ce07ef479d423de47c40482_face_0.jpg,no_mask,0,0.20841916301075458,0.06164510455247671,0.2641933052249002,0.06164510455247671,0.29577464788732394,0.23333333333333334,0.049903179875814475,0.27299974873239685,5.470588235294118,0.48435439291231697,0.0,0.0,0.8894507942571639,1.1242892877904085,1.2640264026402641,148,0.0,0.0,0.0,0.0
data3/processed\crops\valid\no_mask\261_jpg.rf.ef7d925bc2315ad0bc45383b33b14ce0_face_0.jpg,no_mask,0,0.23029492669111454,0.06823553383440431,0.23313807393421473,0.0710786810775045,0.2962962962962963,0.3048780487804878,0.05401979761890341,0.26725584085141685,4.947368421052632,0.506080209271832,0.0028431472431001796,0.0056179775280898875,0.918336559521358,1.0889253941073687,1.1857585139318885,163,0.0,0.0,0.0,0.0
data3/processed\crops\valid\no_mask\264_jpg.rf.8ae402abb592af203ae142a3cb41ad2f_face_0.jpg,no_mask,0,0.2542617234741085,0.04595091388086298,0.22669117514559073,0.06126788517448398,0.18072289156626506,0.2702702702702703,0.07352146220938077,0.2695786947677295,3.6666666666666665,0.5054600526894928,0.003063394258724199,0.006060606060606061,0.9067647005823629,1.1028219331407116,1.2162162162162162,150,0.0,0.0,0.0,0.0
data3/processed\crops\valid\no_mask\46_jpg.rf.ec50bfc08f106b000a08bab17a18487b_face_0.jpg,no_mask,0,0.22660754582124532,0.0497431198144197,0.22384403916488868,0.05803363978348965,0.21951219512195122,0.25925925925925924,0.055270133127133005,0.27082365232295175,4.9,0.4393975583607074,0.0027635066563566502,0.006289308176100629,0.9091936899413379,1.0998756492299469,1.209726443768997,177,0.0,0.0,0.0,0.0
data3/processed\crops\valid\no_mask\53_jpg.rf.32d1b7d85ee6b1fc2afee2df8ccfca7b_face_0.jpg,no_mask,0,0.21874823454164663,0.051135950931813494,0.22158912070452513,0.05681772325757055,0.23376623376623376,0.2564102564102564,0.053976837094692025,0.24715709617043188,4.578947368421052,0.47726887536359264,0.06534038174620613,0.13690476190476192,0.9119244582840074,1.0965820588711117,1.2024922118380061,150,0.0,0.0,0.0,0.0
data3/processed\crops\valid\no_mask\59_jpg.rf.a71029cc4a680dc5bc850282fb5a5b1f_face_0.jpg,no_mask,0,0.2270658092165205,0.04707461898391279,0.22983490445086832,0.05538190468695622,0.2073170731707317,0.24096385542168675,0.06092009515565184,0.2769095234347811,4.545454545454546,0.4735152850734757,0.0,0.0,0.9165705225691254,1.0910235223330376,1.190332326283988,166,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\71B24337-3A8E-47EF-AE83-EF17FA4D8A6E-jgp_JPG.rf.a4e16627481ca7308483e4df33e4e49f_face_0.jpg,mask,0,0.3280527998489526,0.0776967157536993,0.17697585255009285,0.0604307789195439,0.23684210526315788,0.34146341463414637,0.09496265258785469,0.2676220209294087,2.8181818181818183,0.43164842085388494,0.00431648420853885,0.01,0.8244484838309203,1.2129320625994167,1.4712041884816753,116,0.0,0.0,0.0,0.0
data3/processed\crops\valid\no_mask\87_jpg.rf.3a370e03dbb2f3da57b6aa974d9c3aa4_face_0.jpg,no_mask,0,0.21337972703263708,0.03606417921678373,0.2464385579813555,0.06311231362937153,0.16901408450704225,0.25609756097560976,0.0540962688251756,0.2494439062494208,4.611111111111111,0.47484502635431913,0.0,0.0,0.9346633113683117,1.0699039834312507,1.144694533762058,145,0.0,0.0,0.0,0.0
data3/processed\crops\valid\no_mask\88_jpg.rf.8e529f0e9d01da7857babc9e6a2598e6_face_0.jpg,no_mask,0,0.20279081786478473,0.05991546891459548,0.19357305341638542,0.05530658669039583,0.29545454545454547,0.2857142857142857,0.057611027802495655,0.26040184566728036,4.52,0.3664061368238724,0.041479940017796875,0.11320754716981132,0.8249899181317378,1.2121360249645086,1.4692737430167597,222,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\A5940CE0-8893-424E-BA97-EE1E3A1CB889-jgp_JPG.rf.a094b2d49fc20b6a394a0e798b3924b4_face_0.jpg,mask,0,0.2903696710281695,0.06943622568064924,0.2209334453475203,0.056811457375076646,0.2391304347826087,0.2571428571428571,0.07890480190982868,0.2588077502642381,3.28,0.42608593031307485,0.0,0.0,0.9026709338484401,1.1078234188139946,1.2272727272727273,144,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\aug_123_jpg.rf.7ce934db36563be5d9fc118510f821ef_face_0.jpg,mask,0,0.19401627506606844,0.0309301308076341,0.1715216344786982,0.0309301308076341,0.15942028985507245,0.18032786885245902,0.06467209168868948,0.1405915036710641,2.1739130434782608,0.4217745110131923,0.01687098044052769,0.04,0.9560222249632359,1.0460007873127168,1.0941176470588236,141,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\aug_127_jpg.rf.7ded86d87d04d63480dbe7a4570d12fd_face_0.jpg,mask,0,0.1981371567379858,0.06256962844357446,0.2085654281452482,0.06778376414720567,0.3157894736842105,0.325,0.05474842488812766,0.26070678518156026,4.761904761904762,0.5109852989558581,0.0964615105171773,0.18877551020408162,0.9046525445800141,1.1053967691698154,1.2219020172910662,174,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\aug_12_jpg.rf.b2ac3462039e5a1fcfafb2377ec6d071_face_0.jpg,mask,0,0.2275092918513107,0.05609818155237798,0.2399755544185058,0.046748484626981654,0.2465753424657534,0.19480519480519481,0.052981615910579205,0.27425777647829236,5.176470588235294,0.4394357554936275,0.0,0.0,0.9193868643306391,1.087681408987773,1.1830508474576271,156,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\aug_130_jpg.rf.cc67a144d0724c7594d3e2df25bdcd98_face_0.jpg,mask,0,0.22816842025479392,0.051987741323877096,0.22816842025479392,0.06354057272918312,0.22784810126582278,0.27848101265822783,0.06931698843183612,0.2830443694299975,4.083333333333333,0.4390075934016288,0.0028882078513265052,0.006578947368421052,0.9040090574651961,1.1061836070580515,1.2236421725239617,161,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\aug_13_jpg.rf.c056e2818dbe6a0e0d559950a13f698b_face_0.jpg,mask,0,0.2101404801715458,0.04700510740679314,0.24332055598810567,0.0497701137248398,0.2236842105263158,0.20454545454545456,0.0497701137248398,0.22949552439787238,4.611111111111111,0.5668262951995643,0.0995402274496796,0.17560975609756097,0.9041570660012562,1.1060025272186622,1.2232415902140672,155,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\aug_155_jpg.rf.2c5d026a69072a157be2d6603e7159bd_face_0.jpg,mask,0,0.2086621105416536,0.04941997354933901,0.20042544828343042,0.0521655276354134,0.23684210526315788,0.2602739726027397,0.05491108172148779,0.260827638177067,4.75,0.4530164242022743,0.0,0.0,0.9197606188349204,1.0872394180854583,1.182089552238806,168,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\aug_168_jpg.rf.81d85a4a2c1dc97352433e94a27dbcac_face_0.jpg,mask,0,0.24074532745810162,0.02777830701439634,0.2500047631295671,0.030864785571551492,0.11538461538461539,0.12345679012345678,0.03703774268586179,0.16049688497206774,4.333333333333333,0.4290205194445657,0.003086478557155149,0.007194244604316547,1.0061920096325785,0.993846095403958,0.9877300613496932,109,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\aug_170_jpg.rf.509392fb2fe91c2796b9880b0dacd920_face_0.jpg,mask,0,0.24088652056408985,0.04875084344749437,0.21794494717703367,0.04301545010073033,0.20238095238095238,0.19736842105263158,0.06022163014102246,0.258092700604382,4.285714285714286,0.5276561879022921,0.0917662935482247,0.17391304347826086,0.917662935482247,1.0897247358851683,1.1875,152,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\aug_179_jpg.rf.841bb27fd30c0a0d67461049c3a54df4_face_0.jpg,mask,0,0.23316327932247924,0.06277472904835979,0.2271847336988259,0.05679618342470648,0.2692307692307692,0.25,0.06277472904835979,0.23914182494613254,3.8095238095238093,0.591876016741678,0.08369963873114639,0.1414141414141414,0.9266745716662637,1.079127485069423,1.164516129032258,146,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\aug_411_jpg.rf.00397dc8cfe4c15bd99bebdefbd3e1ca_face_0.jpg,mask,0,0.22148172453426182,0.060987721248564844,0.2600002853228291,0.0738272415114206,0.2753623188405797,0.2839506172839506,0.057777841182850904,0.2824694457828267,4.888888888888889,0.4397535690028097,0.0,0.0,0.9244454589256145,1.0817295821455974,1.1701388888888888,167,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\aug_678_jpg.rf.64a281f519649194da2703c30619c3d9_face_0.jpg,mask,0,0.20873827458492425,0.053594962393426496,0.2115590620793151,0.05077417489903562,0.25675675675675674,0.24,0.05923653738220823,0.2030966995961425,3.4285714285714284,0.4146557616754576,0.005641574988781736,0.013605442176870748,0.9280390856545956,1.0775408228573116,1.1610942249240122,169,0.0,0.0,0.0,0.0
data3/processed\crops\valid\no_mask\PHOTO-2019-12-05-11-01-33_jpg.rf.eb48facbdbacb92b6cc8df88f34a312e_face_0.jpg,no_mask,0,0.23633003662046234,0.055607067440108786,0.24467109673647866,0.055607067440108786,0.23529411764705882,0.22727272727272727,0.058387420812114225,0.2641335703405167,4.523809523809524,0.49768325358897364,0.0,0.0,0.9341987329938276,1.070436048222094,1.1458333333333333,158,0.0,0.0,0.0,0.0
data3/processed\crops\valid\no_mask\PHOTO-2020-02-29-10-15-11_jpg.rf.ebeb41936bac29f52b1e51cacba85a77_face_0.jpg,no_mask,0,0.22928936536740344,0.039220549339161116,0.25342508803765645,0.039220549339161116,0.17105263157894737,0.15476190476190477,0.03318661867159787,0.22023846936605856,6.636363636363637,0.546070725414474,0.0,0.0,0.9081065654682688,1.1011923468302929,1.212624584717608,134,0.0,0.0,0.0,0.0
data3/processed\crops\valid\mask\PHOTO-2020-04-18-14-22-23_jpg.rf.004ab1dffef0c4b586bf3d178d398009_face_0.jpg,mask,0,0.2221870576959759,0.05127393639137906,0.2563696819568953,0.048425384369635775,0.23076923076923078,0.18888888888888888,0.039879728304405934,0.2848552021743281,7.142857142857143,0.40449438708754587,0.008545656065229843,0.02112676056338028,0.8887482307839036,1.125178048588596,1.266025641025641,182,0.0,0.0,0.0,0.0
data3/processed\crops\valid\no_mask\PHOTO-2020-05-12-18-02-10_jpg.rf.527c46091bd1988daf114cc9e27d4bda_face_0.jpg,no_mask,0,0.2302618912049652,0.06352052171171454,0.23820195641892952,0.04499370287913113,0.27586206896551724,0.18888888888888888,0.04764039128378591,0.21173507237238182,4.444444444444445,0.5716846954054309,0.0,0.0,0.942221072057099,1.061322050266564,1.1264044943820224,144,0.0,0.0,0.0,0.0
data3/processed\crops\valid\no_mask\PHOTO-2020-11-07-17-16-11_jpg.rf.dd4a5e09f6d5b566b2417899af68bd78_face_0.jpg,no_mask,0,0.21746679106676786,0.032620018660015175,0.21203012129009866,0.02990168377168058,0.15,0.14102564102564102,0.06252170243169576,0.21746679106676786,3.4782608695652173,0.5436669776669196,0.0,0.0,0.9432622062521056,1.0601506064504933,1.1239193083573487,142,0.0,0.0,0.0,0.0
